"","date","cl","clf","clx","cma","cmcsa","cme","cmg","cmi","cms","cnp"
"761",20090203,29.4038,20.9892,44.5884,15.738,13.4068,29.8586,49.15,22.8342,9.74937,11.2462
"762",20090204,28.6531,21.788,45.4495,15.8797,12.9672,30.1027,49.28,23.7748,9.67844,11.2382
"763",20090205,28.8184,23.9273,45.682,16.097,12.6284,31.3389,51.49,24.6688,9.90372,11.5034
"764",20090206,29.2965,27.095,46.4743,17.854,12.8939,32.8418,51.2,26.2798,10.0873,11.5597
"765",20090209,28.6352,27.398,46.302,18.0335,13.1778,32.7268,50.46,25.5535,9.9788,11.4311
"766",20090210,27.9738,24.4139,44.7951,14.7839,12.4269,31.2831,48.18,23.8306,9.65341,10.8764
"767",20090211,28.0498,24.0191,45.1051,15.7002,12.4086,32.2944,47.34,24.0728,9.51991,10.7298
"768",20090212,28.2642,24.9202,44.752,15.6246,12.6284,33.8252,53.59,23.1881,9.65341,10.7868
"769",20090213,28.2821,25.5835,44.7865,14.7083,12.5459,33.351,55.12,22.9646,9.60335,10.7216
"770",20090217,27.3481,21.6405,43.0384,13.1402,11.8591,31.2726,53.27,20.6178,9.05268,10.2406
"771",20090218,27.2052,20.7929,43.0298,12.9324,11.3646,31.1035,54.47,20.8288,8.93587,9.98782
"772",20090219,27.1068,21.1338,43.314,11.8271,11.9507,31.3877,53.65,20.0967,8.79403,9.93075
"773",20090220,26.5349,20.1389,42.8317,12.8851,11.795,31.8864,55.75,20.0404,8.67722,9.65353
"774",20090223,26.1148,18.195,41.764,12.8568,11.6393,30.0835,54.59,19.1486,8.41858,9.51493
"775",20090224,26.6019,19.7611,42.5218,14.1699,12.665,32.0049,56.15,20.5378,8.83575,9.66984
"776",20090225,26.3337,17.5685,42.3409,14.3493,12.9031,31.7242,55.7,19.3082,9.00262,8.52838
"777",20090226,26.5572,14.8692,41.5401,15.5679,12.2621,32.0886,54.16,19.3833,9.18617,8.65883
"778",20090227,26.9236,14.2612,41.9878,14.1699,11.9873,31.9474,54.46,19.5992,9.25293,8.43054
"779",20090302,25.9986,11.0644,40.7996,13.8203,11.5478,30.2683,52.48,17.3089,9.18617,7.8435
"780",20090303,25.6634,11.8106,40.7479,13.4708,11.502,31.2534,50.78,18.623,8.95256,7.50921
"781",20090304,26.1818,13.4228,40.9201,13.1874,11.6393,32.7599,50.63,20.6129,9.11108,7.77012
"782",20090305,25.0468,12.0594,39.6371,11.7043,11.0258,31.8637,49.89,18.2851,8.83575,7.30538
"783",20090306,25.0245,11.9488,40.3,12.1861,10.6686,31.9834,49.01,18.1255,9.06102,7.2483
"784",20090309,24.6178,11.9396,39.5251,12.7151,10.2657,32.1922,49,18.4446,8.89415,7.37876
"785",20090310,24.9396,12.9898,41.0751,14.4249,11.1631,33.7503,52.28,20.0685,8.92753,7.6152
"786",20090311,25.1943,12.8977,41.5057,15.6476,11.328,33.659,52.68,20.8476,8.99428,7.55813
"787",20090312,25.2301,13.0912,42.694,17.363,11.8042,35.0803,55.2,21.514,9.24458,7.91688
"788",20090313,25.7127,12.0133,43.4001,16.8228,11.9141,34.4346,56.39,21.1386,9.4198,8.28378
"789",20090316,25.5652,12.2989,43.7101,16.6332,11.502,34.1837,56.13,21.1198,9.54494,8.24301
"790",20090317,26.2936,11.6632,44.2095,17.5052,12.143,39.2879,59,21.805,9.84531,8.31639
"791",20090318,25.7841,11.9027,44.3301,19.6566,12.3811,41.59,63.56,22.9877,9.9121,8.47946
"792",20090319,25.583,13.5518,42.8231,17.7706,11.9324,40.174,62.31,22.7437,9.96215,8.46315
"793",20090320,25.6724,12.9346,42.7112,16.965,11.6119,40.3828,60.93,22.1054,9.87034,8.55284
"794",20090323,26.4813,15.1824,44.2009,19.5334,12.8665,45.1519,63.37,25.5784,10.1707,8.77298
"795",20090324,26.1193,15.6431,43.9512,18.1307,12.8115,42.0514,64.46,24.6586,10.0288,8.49576
"796",20090325,26.4589,16.288,44.1148,19.1353,12.7932,43.9201,65.16,24.3019,9.92043,8.38977
"797",20090326,26.8969,17.3751,44.7693,18.851,13.2786,44.7448,69.35,25.325,10.0456,8.39792
"798",20090327,26.5304,17.0803,44.442,18.5382,13.306,43.013,68.45,24.6116,9.89537,8.26747
"799",20090330,26.2667,15.1917,43.9254,16.5764,12.5368,41.4724,64.9,23.0534,9.82028,8.25116
"800",20090331,26.3561,16.7762,44.3129,17.4104,12.4269,42.848,66.27,23.8795,9.87034,8.49576
"801",20090401,26.2488,17.5501,44.6056,18.1686,12.7474,41.5321,67.36,24.743,9.96215,8.37346
"802",20090402,27.3035,18.7754,45.9576,17.8843,13.2969,42.748,69.44,27.1742,10.0622,8.52022
"803",20090403,26.9728,19.0518,45.837,18.5003,13.2328,44.5097,70.84,27.7374,10.1791,8.60176
"804",20090406,27.2901,18.2963,45.9576,17.8179,13.1939,43.4341,69.36,27.559,9.99545,8.53653
"805",20090407,26.9594,17.3935,45.1137,17.1071,12.9179,42.3725,66.76,25.4564,9.9454,8.40608
"806",20090408,27.0622,17.2921,46.2762,15.477,13.0651,42.9463,69.61,25.0434,10.0873,8.35716
"807",20090409,26.6734,18.8951,46.5001,18.5761,13.4331,44.9729,71.49,28.0565,10.1874,8.3327
"808",20090413,26.1729,18.9873,45.7509,20.2916,13.1939,46.4906,73.86,28.2912,10.0706,8.29193
"809",20090414,25.6322,17.3382,45.6735,18.5003,12.7799,43.8955,72.88,27.0709,9.85365,8.25116
"810",20090415,25.9092,17.5962,46.302,18.0075,13.2491,44.3693,74.55,26.8456,9.90372,8.29193
"811",20090416,26.4634,17.937,47.5507,19.1448,13.5804,42.7954,79.04,28.2161,9.99545,8.36531
"812",20090417,27.1337,19.6598,48.1189,20.5665,13.3043,41.7023,79.24,27.8969,9.96215,8.55284
"813",20090420,27.0175,17.071,47.8779,17.7232,12.7983,39.2054,77.9,25.5878,9.81194,8.50392
"814",20090421,27.0398,18.5174,47.9812,20.339,13.1019,39.8108,81.39,26.3481,9.87868,8.50392
"815",20090422,26.6254,18.7662,48.1362,19.9978,12.9363,38.5737,85.95,27.9814,9.95382,8.40608
"816",20090423,26.5129,19.4663,48.3267,20.0357,12.4855,42.4252,85.27,29.5959,9.70347,8.29193
"817",20090424,26.6164,20.0099,48.5786,20.8508,12.7615,41.8409,81.83,31.2385,9.67844,8.40608
"818",20090427,26.7334,18.7938,48.3963,19.3154,12.7063,40.6319,83.58,29.9244,9.81194,8.7159
"819",20090428,26.5624,18.6096,48.3008,19.1543,13.0559,39.909,84.03,29.3706,9.92875,8.74852
"820",20090429,26.819,19.2452,48.5265,20.5854,14.0312,39.6423,81.33,31.3324,10.0539,8.67514
"821",20090430,26.5624,21.2167,48.7262,19.9599,14.3072,38.8791,80.96,31.8487,10.0122,8.69144
"822",20090501,27.5887,23.308,47.936,19.9978,15.0893,39.2054,79.96,31.9332,9.9788,8.9605
"823",20090504,28.0028,26.0257,46.9029,22.9927,15.3101,41.1408,82.56,32.0552,10.1791,8.91973
"824",20090505,27.7327,25.3164,46.8507,22.68,14.9421,43.4446,84.16,31.9613,10.1791,8.78113
"825",20090506,27.5572,27.8867,46.2951,24.6324,14.6936,44.3763,80.55,31.7736,10.1411,8.8219
"826",20090507,27.7913,27.6472,45.8176,21.5616,14.4176,41.2776,76.75,28.5258,9.99783,8.84636
"827",20090508,27.7822,28.5316,45.7221,21.7227,14.4544,43.4639,77.26,31.8675,10.0231,8.89528
"828",20090511,27.9713,26.5416,45.3314,20.9456,14.1416,42.4567,76.46,30.5252,10.0568,8.80559
"829",20090512,28.5025,26.6614,45.1403,19.9409,13.93,45.4958,74.5,29.6522,10.1074,8.70775
"830",20090513,28.8941,21.3089,44.5846,19.287,13.8104,48.1646,72.57,27.6341,9.83765,8.46702
"831",20090514,28.5565,20.3047,43.8119,20.2916,13.6448,49.756,75.1,28.141,9.72806,8.49192
"832",20090515,28.579,19.7519,44.3676,19.467,13.2491,48.8331,74.78,27.7092,9.49201,8.3508
"833",20090518,28.9617,21.3733,45.175,20.5759,13.93,50.7088,77.21,29.549,9.42457,8.51682
"834",20090519,28.9436,21.8708,45.5049,20.1779,13.7736,49.3016,77.94,30.7223,9.59318,8.55003
"835",20090520,28.777,22.8581,45.4616,19.2017,13.6448,47.968,75.19,31.0102,9.41615,8.25119
"836",20090521,28.7366,21.7138,44.6541,19.7514,13.2859,49.2507,75.34,30.4534,9.28127,8.16818
"837",20090522,28.8445,21.2801,44.3676,19.2301,13.0835,51.6685,74.39,30.2458,9.315,8.18478
"838",20090526,29.1282,22.5812,45.1142,20.0073,13.4883,53.367,79.19,31.5009,9.53417,8.2844
"839",20090527,28.624,23.1626,44.5325,19.268,13.1663,52.1721,80.7,30.878,9.27284,8.12668
"840",20090528,28.7861,23.9747,44.7062,19.7703,13.0467,56.1341,79.9,30.5949,9.38243,8.37571
"841",20090529,29.6504,25.0913,45.5223,20.5191,12.6143,56.2358,79.33,30.7648,9.55945,8.40061
"842",20090601,31.2438,26.7523,45.6613,20.1589,12.8351,57.5571,84.65,33.6337,9.98098,8.52513
"843",20090602,31.5724,26.78,46.3732,19.7609,13.3135,58.8608,86.48,34.3981,9.99783,8.50852
"844",20090603,31.8605,24.3992,46.0173,19.704,13.0283,57.5518,86.9,33.1335,9.86293,8.3259
"845",20090604,32.0765,25.8572,45.8783,21.3531,13.2859,58.9696,88.8,34.1621,9.8798,8.3176
"846",20090605,31.928,26.8262,45.913,20.6138,12.9731,58.7801,85.41,34.2565,9.92191,8.26779
"847",20090608,31.9235,26.1433,46.6945,20.4906,13.2307,58.2308,83.08,33.8696,9.86293,8.43381
"848",20090609,31.5724,27.749,46.6511,20.4906,13.2307,58.928,84.6,33.9734,9.75334,8.35911
"849",20090610,31.6445,26.6693,46.3906,20.8413,13.1111,58.053,83,33.8224,9.86293,8.45872
"850",20090611,31.6129,27.2137,46.5816,21.6203,13.3411,60.4968,80.86,34.181,10.1664,8.74095
"851",20090612,32.0765,26.4293,48.8911,21.5159,13.2123,59.9369,81.8,33.4732,10.3602,8.83226
"852",20090615,31.4824,24.0854,48.6394,20.7464,12.7063,58.4403,80.82,32.0671,10.2085,8.69114
"853",20090616,30.9107,23.8547,48.2312,20.148,12.4211,58.2061,78.53,31.7085,10.0905,8.70775
"854",20090617,31.2663,22.8488,48.8738,19.4545,12.7707,57.4314,79.16,30.7554,10.1664,8.71605
"855",20090618,31.883,24.0485,49.2124,20.2145,12.7891,57.9068,81.85,30.208,10.3097,8.91527
"856",20090619,31.7795,23.7624,48.6046,20.3664,12.7339,57.5617,84.1,30.4534,10.1411,8.91527
"857",20090622,31.7435,21.1232,48.6307,19.445,12.5407,53.4365,81.06,28.8774,10.0821,9.1809
"858",20090623,31.676,21.6769,48.0489,19.4735,12.7063,53.683,78.65,29.7078,9.90508,8.86547
"859",20090624,31.5049,22.046,48.1444,19.654,12.7523,55.4331,79.02,30.6893,9.98098,8.94018
"860",20090625,32.1936,22.9042,48.978,20.072,13.2399,55.3398,80.68,32.4068,10.158,9.1726
"861",20090626,32.2161,22.7381,48.4657,20.2715,13.0835,55.8556,80.06,32.6616,10.1243,9.1809
"862",20090629,32.3196,22.9134,49.0734,20.5564,13.2215,55.9595,79.39,34.0866,10.2929,9.31372
"863",20090630,31.8425,22.5628,48.5004,20.091,13.3227,54.9172,79.97,33.1712,10.1917,9.19751
"864",20090701,32.4276,22.3874,49.0908,20.3284,13.2859,54.0404,82.57,33.8507,10.4193,9.30542
"865",20090702,32.4007,21.9998,48.8564,19.8345,12.7523,53.4541,78.99,32.4918,10.1832,9.1311
"866",20090706,33.4719,20.5326,49.3165,19.9295,12.8428,52.167,79.22,32.2558,10.2254,9.25561
"867",20090707,32.8643,19.4252,48.8911,20.1385,12.288,49.5383,76.8,30.5006,10.0063,9.1062
"868",20090708,33.0039,18.8346,48.9866,19.54,12.5007,46.8234,78.34,30.3213,9.93876,8.97338
"869",20090709,32.8687,19.1576,48.9346,19.711,12.3527,47.3146,79.46,30.6421,9.95571,8.95678
"870",20090710,32.0361,19.2222,48.9346,19.217,12.2325,46.0804,79.58,30.3024,10.0063,9.08129
"871",20090713,32.7202,19.6836,49.7421,20.4044,12.4729,47.9784,80.53,31.2744,10.2085,9.21411
"872",20090714,32.9813,19.8497,49.8288,20.7084,12.5191,47.1385,82.03,30.7742,10.2423,9.29712
"873",20090715,32.9048,21.4092,50.1936,21.6488,13.0277,48.9256,81.79,33.2467,10.4446,9.36353
"874",20090716,33.0623,22.8857,50.2109,21.5254,13.1016,47.952,85.23,34.0772,10.3688,9.29712
"875",20090717,33.0803,22.8673,50.4627,21.0694,13.1016,48.4203,84.9,34.3509,10.3772,9.29712
"876",20090720,33.0174,24.0116,50.8447,21.6299,13.3975,48.9978,88.31,36.276,10.2592,9.47974
"877",20090721,33.2244,23.5594,50.9576,19.5115,13.2126,48.3305,88.82,37.4934,10.4699,9.58765
"878",20090722,33.2426,23.4394,51.4351,19.882,13.0739,47.952,88.48,37.2669,10.4025,9.54615
"879",20090723,33.7044,25.0174,52.3016,20.6704,13.3698,48.4643,91.76,38.8901,10.6806,9.72877
"880",20090724,34.044,25.4419,52.2928,21.1834,13.416,47.6139,91.14,39.3053,10.8576,9.84498
"881",20090727,33.967,25.3958,52.0914,22.1998,13.7489,47.3516,91.97,38.8052,10.7565,9.9363
"882",20090728,34.112,24.4176,52.6343,22.3138,13.7766,46.8427,95.46,37.9464,10.6554,9.82838
"883",20090729,34.3746,22.9134,52.8007,21.6203,13.49,47.5364,94.19,37.5312,10.6722,9.76197
"884",20090730,32.5587,24.8144,53.2736,22.5513,13.8598,48.8024,93.87,38.9562,10.9757,9.9612
"885",20090731,32.8259,25.2574,53.4136,22.6843,13.7674,49.0506,93.92,40.636,10.8998,10.0027
"886",20090803,32.6584,27.3522,51.6623,23.8242,13.9708,49.8958,94.83,42.1081,10.8071,10.094
"887",20090804,32.6539,26.6877,51.4172,24.2137,14.2297,48.9749,96.71,42.3346,10.8745,10.011
"888",20090805,32.4455,26.0971,50.7954,25.3631,13.9245,49.1563,96.5,42.3535,10.9336,10.0442
"889",20090806,32.4093,25.1005,50.0337,25.0401,13.9245,48.033,93.12,42.5234,10.8612,10.0857
"890",20090807,32.1512,26.0141,50.6641,26.18,13.8598,50.4961,93.69,44.5146,10.989,10.26
"891",20090810,32.2916,25.3404,50.3576,26.18,13.8598,49.8465,93.57,44.6656,11.006,10.3347
"892",20090811,32.5226,24.5284,50.489,24.9831,13.6564,48.445,92.31,42.5139,11.04,10.4178
"893",20090812,32.5316,25.2493,50.848,25.5436,13.7396,49.7461,91.16,43.7879,11.1081,10.4097
"894",20090813,32.5905,26.9221,50.778,25.914,13.8043,50.1088,90.63,45.7508,11.2442,10.4434
"895",20090814,32.4727,26.0256,50.4452,26.2085,13.6934,49.4415,87.88,44.1654,11.2442,10.5109
"896",20090817,32.3278,24.1587,50.1213,25.1161,13.4715,47.3745,86.5,41.6174,11.1762,10.5193
"897",20090818,32.2372,24.4822,50.095,25.3441,13.2681,47.253,86.15,42.3724,11.0996,10.5614
"898",20090819,32.5995,24.2974,50.5415,25.3726,13.5177,47.3727,86.26,42.1686,11.2528,10.5951
"899",20090820,32.9437,24.3805,50.9006,25.4011,13.4622,47.9414,88.47,42.9549,11.372,10.6963
"900",20090821,33.1022,25.4156,51.3559,25.6955,13.9061,48.5312,88.6,44.4803,11.5507,10.789
"901",20090824,32.9572,25.4341,51.2245,25.3061,13.943,47.0945,86.95,44.2718,11.5507,10.7806
"902",20090825,33.1248,24.8426,51.6273,24.9451,14.0725,47.2125,85.96,45.494,11.5167,10.7806
"903",20090826,33.1882,24.9998,51.8375,25.1161,14.0078,48.7161,85.14,43.6655,11.5082,10.8227
"904",20090827,33.1429,24.0848,51.7587,25.0021,14.3869,48.9679,85,43.3434,11.5762,10.73
"905",20090828,32.9528,24.4083,51.5135,25.4391,14.5163,50.3078,84.96,43.2202,11.6018,10.6036
"906",20090831,32.9029,23.3639,51.7149,25.2681,14.1834,51.2814,83.9,42.9549,11.406,10.4519
"907",20090901,32.5135,22.4582,51.1545,24.4511,14.0447,49.2672,81.25,41.7896,11.2528,10.3844
"908",20090902,32.5678,22.3473,50.918,23.3777,14.2759,48.8728,81.35,42.1402,11.0656,10.2496
"909",20090903,32.2645,23.6412,50.9443,23.8432,14.3314,47.709,84.5,43.6087,11.04,10.2074
"910",20090904,32.2055,23.6412,51.3034,24.1377,15.0896,47.6914,85.83,44.4045,11.0485,10.1737
"911",20090908,32.3595,24.9628,51.5573,24.8691,15.2467,48.1726,87.39,44.1392,11.1847,10.2411
"912",20090909,32.6041,24.6116,51.1019,25.6575,15.5888,48.3689,88.05,44.6792,11.023,10.2917
"913",20090910,33.1022,25.9979,51.4347,26.275,15.8385,48.6836,88.82,44.4424,11.0826,10.258
"914",20090911,34.0712,28.0311,50.4715,26.313,15.894,48.6553,87.75,45.0013,11.04,10.4687
"915",20090914,33.9942,28.1051,50.6554,26.3035,16.0974,49.1982,87.9,44.954,11.2528,10.5614
"916",20090915,33.7451,29.5746,50.1125,27.5311,16.1159,50.4005,89.48,45.0771,11.0996,10.6963
"917",20090916,34.198,31.2381,50.2176,29.758,16.2176,51.5994,89.75,45.3045,11.2017,10.7637
"918",20090917,34.103,31.6171,49.9636,28.7873,15.7645,51.9601,91.11,44.3476,11.2954,10.5277
"919",20090918,34.5014,31.1734,50.743,29.1299,15.9772,53.7901,93.8,43.6371,11.4401,10.5193
"920",20090921,34.275,30.9147,50.5065,28.2449,15.9494,54.0129,92.78,42.4339,11.4401,10.5361
"921",20090922,34.275,31.8389,51.7324,28.3305,15.9217,55.2206,92.8,43.2297,11.389,10.5277
"922",20090923,34.5965,31.0256,51.4873,28.0736,15.5796,54.1597,92.34,42.6897,11.3975,10.4266
"923",20090924,34.669,30.1198,51.5397,27.3693,15.4871,52.8159,92.86,41.6949,11.372,10.3254
"924",20090925,34.6599,29.8611,51.4172,27.1695,15.4501,51.9353,91.89,41.8181,11.3635,10.3254
"925",20090928,34.5829,30.3971,51.6273,28.1782,15.7553,54.7609,92.54,42.1402,11.4911,10.5109
"926",20090929,34.6599,30.4988,51.3121,28.4542,16.0789,54.1668,96.33,42.1023,11.4996,10.6036
"927",20090930,34.5648,29.9627,51.461,28.1497,15.6166,54.409,97.19,42.4623,11.3975,10.4687
"928",20091001,34.352,28.216,50.5152,26.9601,14.5348,51.8151,93.12,40.8517,11.2442,10.3507
"929",20091002,34.8184,27.9202,50.4365,27.4645,14.054,51.7638,92.06,40.2833,11.2442,10.2833
"930",20091005,34.7731,29.6393,49.771,28.4733,14.2563,51.7001,92.36,41.6949,11.3039,10.4013
"931",20091006,35.3165,30.1383,49.9111,28.3495,14.3399,50.9345,91.69,42.4813,11.3464,10.435
"932",20091007,35.2169,30.6374,50.1738,29.0347,14.4235,51.0636,91.42,43.0307,11.3124,10.4097
"933",20091008,35.6244,32.9849,51.5135,28.3876,14.5349,50.7506,91.52,44.5845,11.2869,10.5446
"934",20091009,35.6154,32.7538,51.426,28.8063,14.4235,52.1811,91.79,44.8213,11.4656,10.6626
"935",20091012,36.0456,33.1882,51.3559,28.6731,14.1913,52.632,90.61,45.2761,11.5592,10.7469
"936",20091013,35.6471,32.9756,51.3208,28.6255,14.2749,53.8326,91.65,44.7645,11.6103,10.7047
"937",20091014,35.6244,35.813,50.9356,29.9198,14.2563,54.3931,92.1,46.4603,11.6955,10.73
"938",20091015,35.6561,36.7002,51.1458,29.463,14.2191,54.4709,90.94,46.6308,11.6955,10.8312
"939",20091016,35.8916,35.7852,50.9443,28.5208,14.1727,55.3815,90.37,46.2045,11.6869,10.8902
"940",20091019,35.9233,35.8407,51.0056,28.9586,14.3585,56.5079,91.28,47.853,11.7975,11.0166
"941",20091020,35.9777,35.2677,50.8918,30.0911,14.2656,56.2338,89.03,47.8246,11.8487,10.8986
"942",20091021,35.7286,35.739,50.6641,28.8254,14.0427,56.1206,85.12,47.4077,11.8231,10.789
"943",20091022,36.1156,35.6928,51.9776,30.1291,14.4142,56.2338,89.79,47.3509,11.7635,10.9744
"944",20091023,35.3824,34.9627,51.8287,29.3678,13.9962,56.6352,82.01,46.034,11.5762,10.8312
"945",20091026,35.3005,34.3989,51.5377,28.4257,13.7919,56.7978,81.27,45.854,11.5252,10.7047
"946",20091027,35.3961,32.7723,51.3258,27.7595,13.6805,55.9862,79.71,44.0918,11.4826,10.7132
"947",20091028,35.4006,30.6744,51.2198,26.6366,13.634,54.6088,80.16,42.377,11.3975,10.612
"948",20091029,35.9334,32.0976,51.9086,27.1219,13.9777,55.7634,81.85,43.4855,11.7039,10.6373
"949",20091030,35.8378,32.8278,52.3678,26.3511,13.4576,53.7177,81.51,40.8896,11.3294,10.6204
"950",20091102,35.8196,32.7631,52.4915,26.2179,13.4947,54.0112,82.72,41.7328,11.1336,10.5614
"951",20091103,35.2823,33.3084,51.8291,26.0941,13.4576,53.2791,82.67,42.377,11.1676,10.5109
"952",20091104,35.6556,33.3361,51.9351,25.6754,13.0489,52.3491,82.47,42.8792,11.3008,10.5867
"953",20091105,36.2477,33.8536,52.4738,25.8467,13.1975,54.1173,85.65,44.5655,11.5242,10.7469
"954",20091106,36.366,33.447,52.8535,26.1988,13.5504,54.1367,86.52,43.7223,11.6274,10.73
"955",20091109,37.0126,34.8795,53.9574,27.0077,14.0613,55.401,88.23,44.575,11.8938,10.8564
"956",20091110,37.0673,34.9627,53.56,26.6556,13.7826,54.5735,89.95,44.4992,12.0914,10.9154
"957",20091111,37.2313,35.9978,53.2421,27.2456,14.0241,55.4169,90.21,44.9161,12.2289,10.7974
"958",20091112,36.6803,35.9516,52.7211,26.6842,14.2191,55.6114,87.43,44.1392,12.1258,10.6519
"959",20091113,37.0992,38.1882,52.7476,26.4843,14.3399,55.4328,88.87,44.5276,12.3406,10.8144
"960",20091116,37.5318,40.0735,53.0478,27.1314,14.7114,56.2303,89.47,46.2708,12.5126,11.0198
"961",20091117,37.7002,40.6835,53.1273,27.3979,14.3863,56.9835,89.03,45.9298,12.6414,11.0283
"962",20091118,39.203,39.876,53.6395,27.7024,14.0427,57.2134,87.47,45.7348,12.4008,11.0027
"963",20091119,38.4653,39.1907,52.8358,26.6937,13.9591,56.9322,85.47,44.8695,12.0055,10.8914
"964",20091120,38.2604,39.8945,52.7476,26.5414,13.9312,57.1409,83.8,44.2705,12.0656,10.9257
"965",20091123,38.4926,39.3759,53.2333,27.2647,14.0241,57.1126,85.02,44.4797,12.1086,11.0968
"966",20091124,38.734,40.2372,53.2951,27.2171,14.0241,56.9941,83.98,43.8712,12.0571,11.1567
"967",20091125,38.4607,41.9133,53.3216,27.3122,13.9962,58.1417,84.46,44.0708,12.3321,11.2764
"968",20091127,38.0828,40.8113,53.0301,26.4558,13.7362,56.5839,83.33,43.1105,12.1515,11.0882
"969",20091130,38.356,40.8298,53.2245,27.1029,13.634,58.1187,83.58,42.6921,12.2461,11.3534
"970",20091201,39.0482,41.654,53.6041,26.9697,13.9034,58.5006,84.55,44.7935,12.4867,11.5246
"971",20091202,39.2895,42.506,54.0369,27.3122,13.8569,58.0409,85.57,41.1898,12.7617,11.6187
"972",20091203,38.9662,40.941,54.0104,26.275,14.7764,58.4812,83.17,40.8856,12.7188,11.7812
"973",20091204,38.8023,39.1074,54.1958,26.884,14.9807,58.4263,84.84,41.5702,12.7703,11.7641
"974",20091207,37.8005,38.8018,53.8867,26.1798,16.0581,57.2151,83.86,42.8348,12.9852,11.8668
"975",20091208,37.3314,37.8387,54.134,26.3796,16.1509,56.7484,83.82,42.8062,12.9508,11.8924
"976",20091209,37.5592,40.0334,54.6462,27.1314,16.2903,57.7918,85.27,43.4338,12.925,11.8668
"977",20091210,37.6547,39.7649,54.708,26.7317,16.3181,58.1023,86.07,44.0233,12.9852,11.978
"978",20091211,38.2057,39.9408,55.2467,27.6088,16.4017,59.2469,87.31,43.3292,13.2773,12.3459
"979",20091214,38.479,41.6725,55.3616,27.9234,16.3181,59.128,89.82,44.261,13.3977,12.4657
"980",20091215,38.4335,41.9041,55.1937,26.7317,16.3088,58.6737,89.7,43.8331,13.2687,12.4315
"981",20091216,38.5427,42.1541,54.5844,26.6745,16.281,58.601,88.9,44.5177,13.157,12.4742
"982",20091217,37.7731,41.4318,54.3901,26.3885,15.9188,57.5984,89.26,44.261,13.2086,12.3716
"983",20091218,37.6411,40.7094,54.2488,26.9415,16.0023,57.5398,89.24,44.7459,13.4664,12.4486
"984",20091221,37.8961,42.293,54.5049,27.647,16.1324,57.5061,89.74,44.86,13.5094,12.5341
"985",20091222,37.8779,42.0707,54.5933,28.1236,15.9838,58.1591,90.66,44.4036,13.4234,12.5855
"986",20091223,38.0236,43.7376,54.6109,28.2857,15.8909,58.2106,90.08,45.0026,13.4836,12.5512
"987",20091224,37.8642,43.9136,54.655,28.7528,15.9745,58.766,90.19,45.1928,13.6555,12.6368
"988",20091228,37.7458,43.3024,54.6639,28.381,15.8445,60.2424,91.08,45.1072,13.6899,12.6625
"989",20091229,37.7686,43.6173,54.6109,28.5622,15.8816,59.9851,91.28,44.5748,13.6899,12.6111
"990",20091230,37.7185,43.645,54.3901,28.6384,15.8352,60.001,90.09,44.0708,13.7758,12.5769
"991",20091231,37.4043,42.6542,53.8867,28.219,15.6773,59.7242,88.08,43.662,13.4836,12.4058
"992",20100104,37.7322,44.6822,54.2488,29.077,15.8502,60.8013,87.79,44.6889,13.561,12.4229
"993",20100105,38.0099,45.3397,54.8229,29.1342,15.6354,60.6097,89.15,45.6872,13.5266,12.3288
"994",20100106,37.9735,46.914,54.7257,29.8873,15.5233,60.1785,87.36,46.0676,13.4922,12.209
"995",20100107,37.7913,46.1176,54.1693,31.4127,15.8502,60.4127,86.49,48.5112,13.3031,12.3373
"996",20100108,37.1037,49.1273,54.1782,31.0695,15.8035,61.9885,91.83,51.0879,13.3805,12.1833
"997",20100111,36.9261,48.9976,54.1782,30.6977,15.7194,61.9849,96.74,52.286,13.518,12.2603
"998",20100112,36.703,46.5343,54.2311,31.0504,15.4019,60.7942,95.31,50.7171,13.4492,12.3373
"999",20100113,36.9079,47.7382,54.708,31.6701,15.6727,61.0515,95.61,50.1466,13.5437,12.4486
"1000",20100114,36.6256,47.9142,54.6904,32.4995,15.5793,60.6594,99.37,50.2892,13.5696,12.517
"1001",20100115,36.4071,46.0991,54.0634,31.3936,15.542,60.033,98.13,49.2338,13.4751,12.5085
"1002",20100119,36.6985,47.6549,54.2576,31.4603,15.6914,60.0915,99.5,50.2512,13.6555,12.6796
"1003",20100120,36.0883,45.5712,54.2223,31.9751,15.4299,58.6152,97.92,48.9581,13.6211,12.7138
"1004",20100121,36.2166,41.3947,53.8426,34.1774,14.9442,55.1957,99.81,47.0279,13.3547,12.4486
"1005",20100122,36.9676,39.2,53.0566,33.8913,14.8041,55.3643,97.84,45.4305,13.0711,12.1406
"1006",20100125,36.8714,39.7741,53.0743,33.8055,14.9722,54.5906,95.96,45.3354,13.2172,12.2689
"1007",20100126,36.7844,38.4776,52.8334,33.2431,14.664,50.8358,97.54,44.9741,13.3289,12.1662
"1008",20100127,36.7889,37.9868,52.7443,33.7388,14.8134,52.3281,98.42,44.1944,13.2344,12.0636
"1009",20100128,36.6012,37.1441,52.7888,33.5958,14.5893,51.5544,98.6,43.3862,13.157,12.0721
"1010",20100129,36.6425,36.9496,52.6908,32.9666,14.8134,50.9529,96.72,42.9488,13.0453,11.9352
"1011",20100201,36.5829,39.8945,52.967,33.7388,14.8882,51.6236,100.33,44.6033,13.1141,12.2176
"1012",20100202,37.0958,41.2095,53.6348,33.5672,15.2057,51.9821,100.77,48.5587,13.3204,12.3716
"1013",20100203,37.0363,41.2095,54.0266,32.9285,14.9162,51.7017,100.45,49.3669,13.2086,12.3031
